sentiment,text
0,"It's 5:23 and I've been sitting around barely watching I'm Not There. I really wanted to see that movie, but I keep getting distracted. "
0,"Last day at home today  Catching the train at 10am tomorrow. Has been a nice break! But now I need some breakfast, a shower and a shave!"
0,"has a poorly cat at home, i want to be their to hold her fur back and pass her tissues "
0,"@chester_see Yes, I often take the risk of running down the DLR steps but today I just missed that last step and twisted my ankle. "
0,Why does it take so long to go through one lecture which only took 52 mins to give?! and it's sunny outside. Someone is mocking me 
0,Another assignment to be done! an dinner with dad tomoz! 
0,@JenMcJ will check it out. Just want a couple to read while away. New one at Liquid Silver. Just some GOOD reads-read some rubbish lately 
0,Working  but looking 4ward 2 thailand and this weeks bank holiday weekend!
0,Ewww cookies and cola dont mix well together...My tummy hurts now 
0,@childrensjewell so damn annoying when that happens isn't it??  Hope she doesn't copy your work 
0,Eminem We Made You is GAWBAGE[/Rosci] !  Imma cop Asher Roth's album instead fuck em on his &quot;ass like that &quot; flow
0,Beeen Awake for awile.. Sick 
0,"@mokshjuneja yesh it's a bank holiday but everyone else is working. trains, traffic, everything screwed as usual "
0,bleh. i strongly dislike working at 5:45am everyday.  
0,Headache. Still a little sleepy! I miss ma babyy soo damn much right noww  WAKEE UPP!
0,Flight of the Conchords album has *vanished* from Spotify  What gives @spotify_com ?
0,@LeahEarnshaw awww I'm sorry 
0,Spring is finally here! Cherry Blossoms galore! Such a shame they are so temporary 
0,head got bashed by a door today. 
0,@MilkyMooMoo yuk! end of year accounts   I need to make a start of mine too!
0,This is amazing. But I can only get 41 words per minute  http://play.typeracer.com/
0,"@flowersophy I slept so much when I was a little girl! I just started to not sleep as well, when I turned 20 "
0,why do friends feast while you are on fast 
0,Bored of Sims for today  Still thinking of a name for me and Lukes youtube account to post our awesome new vid on  ideas people!!
0,i want to be trendy 
0,tierd  whats pt swagger mean.. i love the sound of it
0,feels like i have neglected twilight im sorry  lol
0,"@Katestar Oh yes, extremely fun when whoever you talk to actually doesn't want to talk to you... I'm so lonely "
0,"Added the DNS system, compatibility is okay and am looking forward to the possibilities now open. But I need to rework the intro sequence "
0,No cold water tap in our bathroom  I miss my cold water
0,Another shoe throwing incident! journalist jarnail singh threw a shoe at Home minister chidambaram!! bt missed target 
0,Broke my tooth yesterday  it feels like it's spilt in half.
0,@Wonginator i wish i was on spring break... 
0,@theresaxo I still can't believe you have to move. I will be over after work to help paint. aww RIP your walllllll 
0,@justanotherjerk I wanna c &quot;No Doubt&quot; soooo bad!!! 
0,Aw - Snapcase arent getting back together... I must have dreamt it    
0,"@JonathanRKnight  You sure did do some tweets, and i missed them  glad to see you're enjoying urself, always nice to hear from you. x"
0,Wishing we had fast internet NOW....not in 8 years!  http://bit.ly/I72Oi
0,Getting ready for work... 6:30-3:15..  ..
0,stooopppiddd Abbey National!! i need to get dosh out and its blooming shut! 
0,@imagethief I know where you found that... But your URL is so much tinier than mine 
0,"finding it incredibly unfair that mom got more tan than i, even though i spent more time in the sun  miss him like crazy!"
0,"@Dr_Black yes, i was invited but will be in San Francisco. Very sorry to miss it "
0,My DotA ladder stats on GArena don't seem to have been updated 
0,Leanne is angry at me 
0,@MichAtagana Ahh I'm sorry  There's a nasty virus going around apparently...Shame Atagana! 
0,"Amber i don't know how often you check this, but i really miss you right now. Like, really really. So friggen much  i want a hug &lt;/Beth&gt;"
0,Ate too many Oreos yesterday. Feel very sick today 
0,"@mauricedb I tried the Sitecom one to, but felt to toy-like "
0,I will never like getting up at 5 am  dumb work schedule.
0,need cuddling now 
0,"http://tr.im/imOv ???i, b???c H?i Tho?i th? l??? gi??? t? cu?c ??i r?i ( M???nh v?n c???n nh? c???i nh??? t?p th? b??? t??? c?a b???c ??? ? ch? Tr?i "
0,Awww my Whitestrips are not staying on 
0,soluna is slower than accord 
0,@Contendo shit... that's horrible! poor kid... 
0,Btw Eventbox is available for free on Macheist for every visitors. Unfortunately I switched to Tweetdeck  http://macheist.com
0,my back is in bits 
0,"hmm, so the sun shining brightly thru my curtains lit up my room n woke me up  cnt sleep nw, 10 is way too early to wake up! "
0,hates maths tuition on a holiday..wanted to sync my i-pod with the latest tracks nd podcasts ! Will have to wait until im bck  #fb
0,V?a b??? d?y kh?i gi??ng. M?t qu??? 
0,@garcevisage  Aww did your mic work at all?
0,"@Gemmaface Awww Gemma, I hope you're not "
0,Where's my 'search' bar? How come Aoife got one and I didn't? Twitter must like her better than me 
0,@suilin nobuuuuuuu!!! you evil evil girl 
0,I wish I were playing Reindeer Games up at Fowler... 
0,trying to write an essay in english. Painful 
0,@missymoouk Oh No!!  I know. I haven't cried that much since Wham split up.....
0,mommy... is school closed today? 
0,@WestEndActress nooo u shudent have deleted it  x
0,"@kaitlinmonroe Aw, that sounds so fun! I'm so bummed that I missed it  Did you get to meet anyone?"
0,trying to check my phone bill online seems like it doesn't like me though! 
0,Manu Ginobili is out for the rest of the season and the playoffs  
0,"Yeh totally dig FireBug but enuff is enuff, gonna start using Safari4/Charles + ditch FF and see how debugging goes, too many FF crashes "
0,Sad movies make me think of things that I don't really wanna think about 
0,I wish there was something for dinner. 
0,Im up... I slept an hour last night... Death.... 
0,"off to pick up the dog, doctor's note, and back to work "
0,"just been given ma marching orders, gotta go do some work, yay "
0,"moving moving moving, keep those boxes moving, Rawhide!! think i've gone delirious from moving "
0,Why is Changes by 2Pac not on iTunes? Boo 
0,"ugh.  stupid bug in SpamAssassin rule-QA backend discovered, it's going to take some fixing at some point.  adding to the TODO list "
0,@babyvtec yeah.. Hw 
0,handyman just cancelled on me 
0,hi twiitters  i ammm sooooo tired right nowwww . FALLING ASLEEP ON MSN ! i am thinking a less lazy day today ;P xx
0,fed up of being ill 
0,wow. everyone has abandoned twitter 
0,"just been given ma marching orders, gotta go do some work, yay  "
0,"@andrerib Oh, today it is not possible for me  Family matters, but i will try to attend next !"
0,gd mornin world. i hav a cold.. my throat is burnin! 
0,Morning people. Away to get some breakfast and then sort myself out and then must start on HWm no lazing about today  Xx
0,Guess I should go to bed... Have to be up in 5.5 hours... haven't been able to sleep lately too stressed about website not being done yet 
0,@aventure That's windows for you... I get to deal with about 20 windows servers and 180 windows machines misbehaving every day..  shoot me
0,@babyvtec geez it's so late for you!! Good luck at work tomorrow  I am soooo knackered too. Love you!
0,"just been given ma marching orders, gotta go do some work, yay.........  "
0,@DanaEatsYou   hahaha im sorry  i didnt mean to. and you're supposed to film the day of silly! thats cheating doing it the day before!
0,"@DonnieWahlberg Wise words but life sometimes doesn't work out as you plan, life has a habit of kicking you when you're down. "
0,Gosh  It is raining in summer cause of the global warming?
0,@Pigman i love the cooler trenchcoat weather!! but DNW the darker evenings as it's scary to run at night 
0, i close my eyes nd i see your face..:/ whens it gonna stop? ::sigh times 5::
0,I have packed off hubby to Bristol! Missing him already 
0,Doing homework 
0,@HopeOk but i will be soon.  -dies-
0,"@rustyrockets I'll give you a fiver towards the fine - not much, but Im skint from paying for  Al Darlings eyebrow waxing "
0,"Hmm, A request for me to feature an app on my site from a &quot;Merketing Specialist&quot; (sic) addressed to &quot;Dear Editor!&quot;  Oh dear "
0,@nishitd NO!  I missed everything.. 1/4 onwards. Stupid work getting in the way of tennis.  
0,Thought this being a 4-day week would make Tuesday more bearable. I was wrong 
0,I'm more tired than a very tired thing today. 
0,@Mark_Mulligan Exactly! That was the core of my concept for Virgin. Just a shame the money ran out before we could realise it 
0,@jonathanchong I could do with a long week 
0,"@ambermatson Yes, seems to have been much worse than normal over past few months "
0,just found the most gorgeous pair of vintage dior sunglasses... they are ???125 though 
0,"I am a work martyr. Give me chocolate, coffee and sympathy. And now my cat's decided she's dying "
0,"nothing much, not well, in bed all day!!! "
0,Looking at the rain fall in Rotterdam.. 
0,@eoghanquigg wish i could but i'm no where near belfast  -- love the new song btw!
0,fever has started  anyone have any miracle cures for a cold?
0,"I have just really, really splattered the bowl "
0,Why do most videos i play skip and jump 
0,is hungover  and just wants to stay in bed all day ?
0,I just set up a Twitter profile for one of my colleagues and noticed he's got a much more swish sidebar - how do I get that? 
0,Had a great 21st birthday but is sick as with the flu 
0,@fromthestars I WANNA GO TO AN AMUSEMENT PARK.  EK is getting tired. :|
0,"Just had myself as driving lesson, went pretty well.  Need to stop crossing my hands over on the wheel apparently though, bad times "
0,"Found a nice lake-side park with a small beach, but . . . no grills   Oh well . . . I'll have to keep looking - another time."
0,@billbeckett Did you know tai means shit in indonesian. 
0,"is dreading tomorrow   I HATE hospitals, especially when it's your baby that is the patient."
0,not feeling so hot 
0,"@jedi58 Yup. The whole game was amazing technically, it looked great. Gutted I sold the game and my original Xbox now actually. "
0,is not looking forward to working today 
0,"Blooming great, change of weather now I have a cold, just my luck, don't seem to be having much luck lately... life sucks at the mo "
0,@playandstay Well i've actually only been to Thorpe Park   So I'm sooo looking forward to Alton Towers!
0,WANTS TO GO OUT BADLY 
0,this is way to early to go to work 
